CVE_AGEB,O3_por_ageb_0,O3_por_ageb_1,O3_por_ageb_7,O3_por_ageb_8,O3_por_ageb_9,O3_por_ageb_10,O3_por_ageb_11,O3_por_ageb_12,O3_por_ageb_13,O3_por_ageb_14,O3_por_ageb_15,O3_por_ageb_16,O3_por_ageb_17,O3_por_ageb_18,O3_por_ageb_19,O3_por_ageb_20,O3_por_ageb_21,O3_por_ageb_22,O3_por_ageb_23
0040,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.333333333333336,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0163,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
020A,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0229,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0175,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
0372,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
0264,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
032A,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
018A,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
0160,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
0334,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
025A,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
0349,17.764569222636236,24.0,27.0,31.0,35.333333333333336,40.666666666666664,44.333333333333336,47.0,48.0,49.0,49.333333333333336,45.66856175972969,43.333333333333336,39.333333333333336,35.333333333333336,31.666666666666668,29.0,26.666666666666668,25.333333333333332
0124,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0105,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0711,13.827871717710865,26.0,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,50.0,49.0,48.666666666666664,47.666666666666664,45.666666666666664,43.666666666666664,40.666666666666664,37.333333333333336,33.666666666666664,30.666666666666668,28.245063879210075,27.333333333333332
2309,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0603,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0694,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0707,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0726,13.827871717710865,26.0,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,50.0,49.0,48.666666666666664,47.666666666666664,45.666666666666664,43.666666666666664,40.666666666666664,37.333333333333336,33.666666666666664,30.666666666666668,28.245063879210075,27.333333333333332
1067,14.0273568644456,26.666666666666668,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.333333333333336,46.333333333333336,44.333333333333336,41.333333333333336,38.0,34.333333333333336,31.333333333333332,29.333333333333332,26.55602716468637
1921,12.88238504152962,26.333333333333332,35.333333333333336,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.666666666666664,48.666666666666664,48.333333333333336,46.0,44.0,41.333333333333336,38.333333333333336,34.333333333333336,31.0,29.0,26.55602716468637
1955,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
2224,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
2243,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
0209,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
029A,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
1584,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0463,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0961,14.0273568644456,25.666666666666668,33.333333333333336,38.666666666666664,42.666666666666664,46.333333333333336,49.666666666666664,50.333333333333336,49.666666666666664,49.0,48.0,46.0,43.666666666666664,40.0,36.0,32.666666666666664,30.0,28.333333333333332,27.0
1033,14.0273568644456,26.666666666666668,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.333333333333336,46.333333333333336,44.333333333333336,41.333333333333336,38.0,34.333333333333336,31.333333333333332,29.333333333333332,26.55602716468637
1298,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1387,13.250806794841207,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.333333333333336,47.333333333333336,46.666666666666664,45.0,43.333333333333336,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
1902,13.264692355848704,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.0,50.666666666666664,50.666666666666664,49.666666666666664,48.666666666666664,48.333333333333336,46.0,44.0,41.333333333333336,38.0,34.333333333333336,31.0,29.0,26.55602716468637
1851,14.0273568644456,26.666666666666668,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.333333333333336,46.333333333333336,44.333333333333336,41.333333333333336,38.0,34.333333333333336,31.333333333333332,29.333333333333332,26.55602716468637
1211,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
011A,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
1527,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0976,14.0273568644456,25.666666666666668,33.333333333333336,38.666666666666664,42.666666666666664,46.333333333333336,49.666666666666664,50.333333333333336,49.666666666666664,49.0,48.0,46.0,43.666666666666664,40.0,36.0,32.666666666666664,30.0,28.333333333333332,27.0
1052,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
1391,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1442,13.250806794841207,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.333333333333336,47.333333333333336,46.666666666666664,45.0,43.333333333333336,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
1122,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
0374,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
1372,12.615016700852994,26.333333333333332,35.333333333333336,41.666666666666664,45.0,48.0,50.666666666666664,50.666666666666664,49.333333333333336,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
2277,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
1283,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1809,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
2328,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
0355,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
1565,12.615016700852994,26.333333333333332,35.333333333333336,41.666666666666664,45.0,48.0,50.666666666666664,50.666666666666664,49.333333333333336,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
1828,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0497,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0675,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
2027,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0020,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0590,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0478,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0815,14.0273568644456,26.0,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.666666666666664,50.0,49.0,48.666666666666664,48.0,46.0,44.0,40.666666666666664,37.333333333333336,33.666666666666664,30.666666666666668,28.245063879210075,27.333333333333332
0891,14.0273568644456,26.0,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.666666666666664,50.0,49.0,48.666666666666664,48.0,46.0,44.0,40.666666666666664,37.333333333333336,33.666666666666664,30.666666666666668,28.245063879210075,27.333333333333332
1048,14.0273568644456,26.666666666666668,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.333333333333336,46.333333333333336,44.333333333333336,41.333333333333336,38.0,34.333333333333336,31.333333333333332,29.333333333333332,26.55602716468637
1103,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
1118,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
2099,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
1423,13.250806794841207,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.333333333333336,47.333333333333336,46.666666666666664,45.0,43.333333333333336,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
1029,14.0273568644456,25.666666666666668,33.333333333333336,38.666666666666664,42.666666666666664,46.333333333333336,49.666666666666664,50.333333333333336,49.666666666666664,49.0,48.0,46.0,43.666666666666664,40.0,36.0,32.666666666666664,30.0,28.333333333333332,27.0
1071,14.0273568644456,26.666666666666668,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.333333333333336,46.333333333333336,44.333333333333336,41.333333333333336,38.0,34.333333333333336,31.333333333333332,29.333333333333332,26.55602716468637
1781,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
2239,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
0285,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
2169,12.88238504152962,26.333333333333332,35.333333333333336,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.666666666666664,48.666666666666664,48.333333333333336,46.0,44.0,41.333333333333336,38.333333333333336,34.333333333333336,31.0,29.0,26.55602716468637
2281,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
1141,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
1137,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
1989,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
2192,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
132A,12.615016700852994,26.333333333333332,35.333333333333336,41.666666666666664,45.0,48.0,50.666666666666664,50.666666666666664,49.333333333333336,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
2313,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
0177,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0016,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0035,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0088,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0092,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
1847,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0213,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0251,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0270,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0302,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0317,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
036A,13.094889066308289,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0425,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
043A,13.094889066308294,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0482,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0514,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0529,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
0548,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0552,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0571,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0586,13.628121509715154,26.333333333333332,35.666666666666664,41.666666666666664,45.333333333333336,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.333333333333332,29.0,26.55602716468637
075A,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0660,13.3776812094499,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0764,13.628121509715154,25.666666666666668,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.333333333333336,49.666666666666664,48.666666666666664,48.333333333333336,47.333333333333336,45.333333333333336,43.333333333333336,40.333333333333336,37.333333333333336,33.333333333333336,30.666666666666668,28.245063879210075,27.333333333333332
0798,13.377681209449895,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,50.666666666666664,50.333333333333336,49.0,48.333333333333336,47.666666666666664,45.666666666666664,43.666666666666664,41.0,38.0,34.0,31.0,29.0,26.55602716468637
0800,13.49412442103874,26.333333333333332,35.666666666666664,41.666666666666664,45.0,48.333333333333336,51.0,50.666666666666664,49.333333333333336,48.666666666666664,48.0,46.0,44.0,41.0,38.0,34.333333333333336,31.0,29.0,26.55602716468637
082A,14.0273568644456,26.0,34.333333333333336,40.0,43.333333333333336,46.666666666666664,49.666666666666664,50.0,49.0,48.666666666666664,48.0,46.0,44.0,40.666666666666664,37.333333333333336,33.666666666666664,30.666666666666668,28.245063879210075,27.333333333333332
